Index,ID,Coordinates,Block,Census Tract,Neighborhood,County,Closest Topic,Publication Date
916,6603d22b09a5af5fc9490420,"[-71.0588801, 42.3600825]",1037,30302,Downtown,25,Infrastructure,Tue Mar 26 18:12:42 EST 2024
917,6603d22b09a5af5fc9490422,"[-71.0588801, 42.3600825]",1037,30302,Downtown,25,Extremism,Tue Mar 26 11:04:58 EST 2024
918,660523b009a5af5fc949042b,"[-71.04968389999999, 42.3519736]",2001,60604,South Boston Waterfront,25,Local Politics,Wed Mar 27 13:26:28 EST 2024
919,660523b009a5af5fc949042c,"[-71.15019989999999, 42.7100046]",1011,250700,,9,Research & Development,Wed Mar 27 09:00:00 EST 2024
920,660523b009a5af5fc949042a,"[-71.0588801, 42.3600825]",1037,30302,Downtown,25,Healthcare,Wed Mar 27 22:41:06 EST 2024
921,6606752d09a5af5fc9490434,"[-71.0758264, 42.3455427]",1008,70700,Back Bay,25,Housing/Homelessness,Thu Mar 28 19:14:34 EST 2024
922,6606752d09a5af5fc9490435,"[-71.06694, 42.3516729]",2002,70201,Downtown,25,Taxes,Thu Mar 28 18:14:52 EST 2024
923,6606752d09a5af5fc9490436,"[-71.0588801, 42.3600825]",1037,30302,Downtown,25,Other,Thu Mar 28 13:41:26 EST 2024
924,6607c6a909a5af5fc949043c,"[-71.1123397, 42.2474469]",5005,140202,Hyde Park,25,Housing/Homelessness,Fri Mar 29 18:41:02 EST 2024
925,6607c6a909a5af5fc949043d,"[-71.0657256, 42.3550897]",1000,981700,Downtown,25,Immigration,Fri Mar 29 18:23:37 EST 2024
926,6607c6a909a5af5fc949043e,"[-71.0588801, 42.3600825]",1037,30302,Downtown,25,Other,Fri Mar 29 13:25:56 EST 2024
927,660bbb3809a5af5fc9490445,"[-71.1252674, 42.368211]",2001,806,Allston,25,State Politics,Mon Apr 01 09:00:00 EST 2024
928,660bbb3809a5af5fc9490444,"[-71.002978, 42.25120099999999]",2018,417704,,21,Local Politics,Mon Apr 01 19:30:36 EST 2024
929,660d0cb609a5af5fc949044c,"[-71.0638101, 42.3587772]",1005,20302,Beacon Hill,25,Local Politics,Tue Apr 02 19:50:09 EST 2024
930,660d0cb609a5af5fc949044e,"[-71.0588801, 42.3600825]",1037,30302,Downtown,25,Immigration,Tue Apr 02 10:23:40 EST 2024
931,660d0cb609a5af5fc949044f,"[-71.05735419999999, 42.3517223]",1013,70104,South Boston,25,Accessiblity/Disablity,Tue Apr 02 09:00:00 EST 2024
932,660d0cb609a5af5fc949044a,"[-71.1428971, 42.3437558]",1001,506,Brighton,25,Housing/Homelessness,Tue Apr 02 21:50:41 EST 2024
933,660d0cb609a5af5fc949044d,"[-71.0972178, 42.3466764]",1001,10206,Fenway,25,Obituaries,Tue Apr 02 15:19:35 EST 2024
934,660d0cb609a5af5fc949044b,"[-71.0254241, 42.3800079]",1011,50901,East Boston,25,Housing/Homelessness,Tue Apr 02 21:35:33 EST 2024
935,660d0cb609a5af5fc9490450,"[-71.0638101, 42.3587772]",1005,20302,Beacon Hill,25,Accessiblity/Disablity,Tue Apr 02 09:00:00 EST 2024
936,660e5e2409a5af5fc949045a,"[-71.104215, 42.3356451]",5007,81001,Longwood,25,Mental Health,Wed Apr 03 14:02:36 EST 2024
937,660fafb309a5af5fc9490460,"[-71.10195929999999, 42.2996126]",1006,980300,Roxbury,25,Housing/Homelessness,Fri Apr 05 01:37:39 EST 2024
938,660fafb309a5af5fc9490461,"[-71.2071035, 42.3913219]",1006,369000,,17,GBH,Thu Apr 04 20:05:48 EST 2024
939,660fafb309a5af5fc9490462,"[-71.0933299, 42.3307689]",1001,81400,Roxbury,25,Religion,Thu Apr 04 09:00:00 EST 2024
940,6611013b09a5af5fc9490468,"[-71.0588801, 42.3600825]",1037,30302,Downtown,25,Politics/Elections,Fri Apr 05 20:42:20 EST 2024
941,6611013b09a5af5fc9490469,"[-71.09355839999999, 42.359143]",2003,353102,,17,Labor/Workforce,Fri Apr 05 20:15:03 EST 2024
942,6611013b09a5af5fc949046a,"[-71.0588801, 42.3600825]",1037,30302,Downtown,25,Arts & Culture,Fri Apr 05 19:52:59 EST 2024
943,6611013b09a5af5fc949046b,"[-71.0588801, 42.3600825]",1037,30302,Downtown,25,Other,Fri Apr 05 19:04:58 EST 2024
944,6611013b09a5af5fc949046c,"[-71.0588801, 42.3600825]",1037,30302,Downtown,25,Local Politics,Fri Apr 05 18:43:55 EST 2024
945,6611013b09a5af5fc949046d,"[-71.1350352, 42.3481724]",4007,704,Allston,25,Law Enforcement,Fri Apr 05 17:36:00 EST 2024
946,6614f5a809a5af5fc9490476,"[-71.1182488, 42.3744368]",3001,353700,,17,Other,Mon Apr 08 19:57:17 EST 2024
947,6614f5a809a5af5fc9490477,"[-71.0588801, 42.3600825]",1037,30302,Downtown,25,Politics/Elections,Mon Apr 08 09:00:00 EST 2024
948,6616473509a5af5fc949047c,"[-71.09590899999999, 42.30974459999999]",1002,980300,Roxbury,25,Local Politics,Tue Apr 09 19:33:33 EST 2024
949,6616473509a5af5fc949047d,"[-71.346778, 42.283341]",1005,382300,,17,Other,Tue Apr 09 18:47:52 EST 2024
950,6616473509a5af5fc949047f,"[-71.1084303, 42.3503433]",3005,10103,Fenway,25,Politics/Elections,Tue Apr 09 09:00:00 EST 2024
951,661798ab09a5af5fc9490486,"[-71.1084303, 42.3503433]",3005,10103,Fenway,25,Taxes,Wed Apr 10 16:55:14 EST 2024
952,661798ab09a5af5fc9490487,"[-71.1084303, 42.3503433]",3005,10103,Fenway,25,Housing/Homelessness,Wed Apr 10 16:46:00 EST 2024
953,661798ab09a5af5fc9490488,"[-71.0588801, 42.3600825]",1037,30302,Downtown,25,Politics/Elections,Wed Apr 10 13:00:00 EST 2024
954,661798ab09a5af5fc9490489,"[-71.0638101, 42.3587772]",1005,20302,Beacon Hill,25,Politics/Elections,Wed Apr 10 09:00:00 EST 2024
955,6618ea3b09a5af5fc9490492,"[-71.2071035, 42.3913219]",1006,369000,,17,Accessiblity/Disablity,Thu Apr 11 23:45:46 EST 2024
956,6618ea3b09a5af5fc9490493,"[-71.2071035, 42.3913219]",1006,369000,,17,Housing/Homelessness,Thu Apr 11 15:34:45 EST 2024
957,6618ea3b09a5af5fc9490494,"[-71.06694, 42.3516729]",2002,70201,Downtown,25,Local Politics,Thu Apr 11 13:00:00 EST 2024
958,6618ea3b09a5af5fc9490495,"[-71.09355839999999, 42.359143]",2003,353102,,17,Immigration,Thu Apr 11 09:00:00 EST 2024
959,6618ea3b09a5af5fc9490496,"[-71.1084303, 42.3503433]",3005,10103,Fenway,25,Housing/Homelessness,Thu Apr 11 09:00:00 EST 2024
960,661a3bb509a5af5fc949049e,"[-71.0657256, 42.3550897]",1000,981700,Downtown,25,Politics/Elections,Fri Apr 12 18:48:12 EST 2024
961,661a3bb509a5af5fc949049f,"[-71.1350352, 42.3481724]",4007,704,Allston,25,Race,Fri Apr 12 18:19:52 EST 2024
962,661a3bb509a5af5fc94904a0,"[-71.0588801, 42.3600825]",1037,30302,Downtown,25,Politics/Elections,Fri Apr 12 18:11:18 EST 2024
963,661a3bb509a5af5fc94904a1,"[-71.0588801, 42.3600825]",1037,30302,Downtown,25,Race,Fri Apr 12 09:00:00 EST 2024
964,661e303009a5af5fc94904ac,"[-71.068192, 42.304725]",2005,91700,Dorchester,25,Equity & Justice,Mon Apr 15 21:56:00 EST 2024
965,661e303009a5af5fc94904ad,"[-71.0907556, 42.3286132]",3001,81400,Roxbury,25,Local Politics,Mon Apr 15 21:52:59 EST 2024
966,661e303009a5af5fc94904ae,"[-71.057993, 42.360406]",1037,30302,Downtown,25,Housing/Homelessness,Mon Apr 15 20:15:27 EST 2024
967,661f81a909a5af5fc94904b5,"[-71.10698409999999, 42.3360139]",5012,81001,Longwood,25,Healthcare,Tue Apr 16 18:34:40 EST 2024
968,661f81a909a5af5fc94904b6,"[-71.0201972, 42.3665992]",1044,981300,East Boston,25,Weather,Tue Apr 16 14:53:19 EST 2024
969,661f81a909a5af5fc94904b7,"[-71.09355839999999, 42.359143]",2003,353102,,17,Terrorism,Tue Apr 16 10:01:00 EST 2024
970,661f81a909a5af5fc94904b8,"[-71.0201972, 42.3665992]",1044,981300,East Boston,25,Housing/Homelessness,Tue Apr 16 09:00:00 EST 2024
971,6620d33209a5af5fc94904bf,"[-71.0588801, 42.3600825]",1037,30302,Downtown,25,Healthcare,Wed Apr 17 21:02:22 EST 2024
972,6620d33209a5af5fc94904c0,"[-71.0588801, 42.3600825]",1037,30302,Downtown,25,Housing/Homelessness,Wed Apr 17 20:48:12 EST 2024
973,6620d33209a5af5fc94904c2,"[-71.034584, 42.414739]",3002,342101,,17,Housing/Homelessness,Wed Apr 17 16:53:36 EST 2024
974,6620d33209a5af5fc94904c3,"[-71.09416, 42.360091]",2003,353102,,17,Technology,Wed Apr 17 13:59:34 EST 2024
975,6620d33209a5af5fc94904c4,"[-71.0588801, 42.3600825]",1037,30302,Downtown,25,State Politics,Wed Apr 17 09:00:00 EST 2024
976,662224a309a5af5fc94904cd,"[-71.0588801, 42.3600825]",1037,30302,Downtown,25,Housing/Homelessness,Thu Apr 18 16:52:09 EST 2024
977,662224a309a5af5fc94904ce,"[-71.1054497, 42.3375076]",5006,81001,Longwood,25,Healthcare,Thu Apr 18 15:58:19 EST 2024
978,6623763409a5af5fc94904d3,"[-71.0601779, 42.3597362]",1038,30302,Downtown,25,GBH,Fri Apr 19 20:28:12 EST 2024
979,6623763409a5af5fc94904d5,"[-71.0588801, 42.3600825]",1037,30302,Downtown,25,LGBTQ+,Fri Apr 19 19:19:58 EST 2024
980,6623763409a5af5fc94904d4,"[-71.094048, 42.339381]",1000,10300,Fenway,25,Arts & Culture,Fri Apr 19 19:28:45 EST 2024
981,6623763409a5af5fc94904d6,"[-71.089457, 42.346636]",2000,10405,Fenway,25,Accessiblity/Disablity,Fri Apr 19 18:50:23 EST 2024
982,6623763409a5af5fc94904d7,"[-71.062146, 42.366198]",1004,20305,West End,25,Other,Fri Apr 19 14:28:42 EST 2024
983,66276ab709a5af5fc94904e2,"[-71.0588801, 42.3600825]",1037,30302,Downtown,25,State Politics,Mon Apr 22 18:38:49 EST 2024
984,66276ab709a5af5fc94904e1,"[-71.0515489, 42.3141189]",4002,91001,Dorchester,25,Taxes,Mon Apr 22 19:02:01 EST 2024
985,66276ab709a5af5fc94904df,"[-71.0750077, 42.329031]",1002,80300,Roxbury,25,Equity & Justice,Mon Apr 22 21:52:16 EST 2024
986,66276ab709a5af5fc94904e0,"[-71.0588801, 42.3600825]",1037,30302,Downtown,25,Immigration,Mon Apr 22 20:46:54 EST 2024
987,66276ab709a5af5fc94904e3,"[-71.09355839999999, 42.359143]",2003,353102,,17,Other,Mon Apr 22 18:18:04 EST 2024
988,6628bc2409a5af5fc94904ec,"[-71.06485289999999, 42.29948479999999]",2003,92000,Dorchester,25,Other,Tue Apr 23 21:08:56 EST 2024
989,6628bc2409a5af5fc94904ed,"[-71.1084303, 42.3503433]",3005,10103,Fenway,25,Housing/Homelessness,Tue Apr 23 20:57:49 EST 2024
990,6628bc2409a5af5fc94904eb,"[-71.09590899999999, 42.30974459999999]",1002,980300,Roxbury,25,Local Politics,Tue Apr 23 21:46:55 EST 2024
991,662a0daa09a5af5fc94904f3,"[-71.118281, 42.3744368]",3001,353700,,17,Other,Wed Apr 24 18:00:35 EST 2024
992,662b5f4109a5af5fc94904f7,"[-71.0638101, 42.3587772]",1005,20302,Beacon Hill,25,Housing/Homelessness,Thu Apr 25 21:51:02 EST 2024
993,662b5f4109a5af5fc94904f8,"[-71.0588801, 42.3600825]",1037,30302,Downtown,25,Politics/Elections,Thu Apr 25 20:39:11 EST 2024
994,662b5f4109a5af5fc94904f9,"[-71.06694, 42.3516729]",2002,70201,Downtown,25,Other,Thu Apr 25 20:00:02 EST 2024
995,662b5f4109a5af5fc94904fa,"[-71.089389, 42.3403691]",1004,10404,Fenway,25,Other,Thu Apr 25 18:00:41 EST 2024
996,662b5f4109a5af5fc94904fb,"[-70.9536102, 42.4644465]",1010,206100,,9,Housing/Homelessness,Thu Apr 25 16:04:39 EST 2024
997,662b5f4109a5af5fc94904fc,"[-71.0659532, 42.3522451]",2001,70201,Downtown,25,GBH,Thu Apr 25 16:02:00 EST 2024
998,662b5f4109a5af5fc94904fd,"[-71.0588801, 42.3600825]",1037,30302,Downtown,25,Other,Thu Apr 25 09:00:00 EST 2024
999,662cb0ae09a5af5fc949050a,"[-71.068767, 42.36256789999999]",1008,20301,Beacon Hill,25,Gender issues,Fri Apr 26 19:59:44 EST 2024
1000,662cb0ae09a5af5fc9490507,"[-71.118281, 42.3744368]",3001,353700,,17,Other,Fri Apr 26 22:48:21 EST 2024
1001,662cb0ae09a5af5fc9490508,"[-71.09590899999999, 42.30974459999999]",1002,980300,Roxbury,25,Local Politics,Fri Apr 26 20:28:56 EST 2024
1002,662cb0ae09a5af5fc9490509,"[-71.0588801, 42.3600825]",1037,30302,Downtown,25,Law Enforcement,Fri Apr 26 20:20:04 EST 2024
1003,662cb0ae09a5af5fc949050b,"[-71.10567739999999, 42.3671437]",1013,353000,,17,Other,Fri Apr 26 19:50:40 EST 2024
1004,662e021c09a5af5fc9490513,"[-71.089389, 42.3403691]",1004,10404,Fenway,25,Other,Sat Apr 27 17:56:53 EST 2024
1005,662e021c09a5af5fc9490514,"[-71.089389, 42.3403691]",1004,10404,Fenway,25,Other,Sat Apr 27 13:24:42 EST 2024
1006,6630a57e09a5af5fc949051b,"[-71.0834538, 42.3286377]",5000,81700,Roxbury,25,Sports,Mon Apr 29 18:06:35 EST 2024
1007,6630a57e09a5af5fc9490519,"[-71.0670198, 42.3665659]",1013,20305,West End,25,Law Enforcement,Mon Apr 29 20:40:31 EST 2024
1008,6630a57e09a5af5fc949051a,"[-71.2586437, 42.365357]",5003,368400,,17,Other,Mon Apr 29 19:49:57 EST 2024
1009,6631f6b409a5af5fc9490527,"[-71.1084303, 42.3503433]",3005,10103,Fenway,25,Taxes,Tue Apr 30 19:01:51 EST 2024
1010,6631f6b409a5af5fc9490528,"[-71.119796, 42.3075796]",1000,981000,Jamaica Plain,25,Weather,Tue Apr 30 16:31:39 EST 2024
1011,6631f6b409a5af5fc9490523,"[-71.0419953, 42.3141992]",2011,90901,South Boston,25,Law Enforcement,Tue Apr 30 22:29:53 EST 2024
1012,6631f6b409a5af5fc9490525,"[-71.0588801, 42.3600825]",1037,30302,Downtown,25,Other,Tue Apr 30 20:54:27 EST 2024
1013,6631f6b409a5af5fc9490526,"[-71.0711895, 42.2896241]",3004,100500,Dorchester,25,Education,Tue Apr 30 20:33:57 EST 2024
1014,6631f6b409a5af5fc9490524,"[-71.05935029999999, 42.3602242]",1037,30302,Downtown,25,Veterans Affairs,Tue Apr 30 22:10:51 EST 2024
1015,6633483d09a5af5fc9490535,"[-71.09355839999999, 42.359143]",2003,353102,,17,Local Politics,Wed May 01 15:35:23 EST 2024
1016,6633483d09a5af5fc9490531,"[-71.1084303, 42.3503433]",3005,10103,Fenway,25,Mental Health,Wed May 01 23:01:09 EST 2024
1017,6633483d09a5af5fc9490532,"[-71.0689537, 42.3633005]",1008,20301,Beacon Hill,25,Aging/Seniors,Wed May 01 21:12:09 EST 2024
1018,6633483d09a5af5fc9490533,"[-71.0638101, 42.3587772]",1005,20302,Beacon Hill,25,Gender issues,Wed May 01 21:06:58 EST 2024
1019,6633483d09a5af5fc9490534,"[-71.0582731, 42.3603082]",1037,30302,Downtown,25,International Affairs,Wed May 01 20:43:55 EST 2024
1020,663499a409a5af5fc9490541,"[-71.0923139, 42.346832]",1001,981800,Fenway,25,Aging/Seniors,Thu May 02 15:52:12 EST 2024
1021,663499a409a5af5fc949053f,"[-71.0588801, 42.3600825]",1037,30302,Downtown,25,Healthcare,Thu May 02 20:15:11 EST 2024
1022,663499a409a5af5fc9490540,"[-71.0638101, 42.3587772]",1005,20302,Beacon Hill,25,State Politics,Thu May 02 17:23:06 EST 2024
1023,6635eb2309a5af5fc9490548,"[-71.089389, 42.3403691]",1004,10404,Fenway,25,Labor/Workforce,Fri May 03 20:25:41 EST 2024
1024,6635eb2309a5af5fc9490547,"[-71.1203733, 42.3651753]",2018,806,Allston,25,Other,Fri May 03 22:06:55 EST 2024
1025,66373c9709a5af5fc949054d,"[-71.0588801, 42.3600825]",1037,30302,Downtown,25,Other,Sat May 04 10:00:26 EST 2024
1026,66388e1509a5af5fc9490551,"[-71.1084303, 42.3503433]",3005,10103,Fenway,25,Childcare,Sun May 05 20:00:00 EST 2024
1027,6639dfba09a5af5fc9490555,"[-71.0588801, 42.3600825]",1037,30302,Downtown,25,Equity & Justice,Mon May 06 21:30:16 EST 2024
1028,6639dfba09a5af5fc9490556,"[-71.1084303, 42.3503433]",3005,10103,Fenway,25,Local Politics,Mon May 06 21:29:51 EST 2024
1029,6639dfba09a5af5fc9490557,"[-71.1084303, 42.3503433]",3005,10103,Fenway,25,Higher Education,Mon May 06 19:11:49 EST 2024
1030,6639dfba09a5af5fc9490558,"[-71.118281, 42.3744368]",3001,353700,,17,Higher Education,Mon May 06 16:27:17 EST 2024
1031,6639dfba09a5af5fc9490559,"[-71.0588801, 42.3600825]",1037,30302,Downtown,25,Healthcare,Mon May 06 13:39:36 EST 2024
1032,663b312f09a5af5fc9490561,"[-71.1084303, 42.3503433]",3005,10103,Fenway,25,Housing/Homelessness,Tue May 07 20:16:26 EST 2024
1033,663b312f09a5af5fc9490562,"[-71.0979556, 42.3620057]",1013,353101,,17,Housing/Homelessness,Tue May 07 20:00:59 EST 2024
1034,663b312f09a5af5fc9490563,"[-71.0484827, 42.3669784]",1006,30500,North End,25,Construction,Tue May 07 16:38:18 EST 2024
1035,663c82ba494e5412cdbf29c3,"[-71.0588801, 42.3600825]",1037,30302,Downtown,25,Other,Wed May 08 16:35:21 EST 2024
1036,663c82ba494e5412cdbf29c4,"[-72.5198537, 42.3732216]",1014,820600,,15,Law Enforcement,Wed May 08 12:45:11 EST 2024
1037,663c82ba494e5412cdbf29c0,"[-71.0588801, 42.3600825]",1037,30302,Downtown,25,Local Politics,Wed May 08 20:43:41 EST 2024
1038,663c82ba494e5412cdbf29c1,"[-71.09355839999999, 42.359143]",2003,353102,,17,Local Politics,Wed May 08 19:31:16 EST 2024
1039,663c82ba494e5412cdbf29c2,"[-71.09355839999999, 42.359143]",2003,353102,,17,Other,Wed May 08 17:20:39 EST 2024
1040,663dd441494e5412cdbf29ce,"[-72.5198537, 42.3732216]",1014,820600,,15,Other,Thu May 09 16:26:35 EST 2024
1041,663dd441494e5412cdbf29d0,"[-71.0588801, 42.3600825]",1037,30302,Downtown,25,Other,Thu May 09 12:50:23 EST 2024
1042,663dd441494e5412cdbf29cc,"[-71.06694, 42.3516729]",2002,70201,Downtown,25,Local Politics,Thu May 09 20:16:11 EST 2024
1043,663dd441494e5412cdbf29cd,"[-71.0419953, 42.3141992]",2011,90901,South Boston,25,Housing/Homelessness,Thu May 09 16:46:58 EST 2024
1044,663f25af494e5412cdbf29d8,"[-71.118281, 42.3744368]",3001,353700,,17,Housing/Homelessness,Fri May 10 21:41:34 EST 2024
1045,663f25af494e5412cdbf29d9,"[-71.0588801, 42.3600825]",1037,30302,Downtown,25,Equity & Justice,Fri May 10 20:51:48 EST 2024
1046,663f25af494e5412cdbf29da,"[-71.1053991, 42.3504997]",3005,10103,Fenway,25,GBH,Fri May 10 20:34:35 EST 2024
1047,663f25af494e5412cdbf29db,"[-71.057993, 42.360406]",1037,30302,Downtown,25,Local Politics,Fri May 10 20:29:52 EST 2024
1048,663f25af494e5412cdbf29dc,"[-71.0588801, 42.3600825]",1037,30302,Downtown,25,GBH,Fri May 10 20:06:36 EST 2024
1049,663f25af494e5412cdbf29dd,"[-71.0836774, 42.3269452]",5000,81700,Roxbury,25,Civil Rights,Fri May 10 19:11:12 EST 2024
1050,663f25af494e5412cdbf29de,"[-71.0737378, 42.3521236]",3005,10702,Back Bay,25,Housing/Homelessness,Fri May 10 15:40:16 EST 2024
1051,66431a30494e5412cdbf29e8,"[-71.0705629, 42.3516528]",2001,70302,Downtown,25,Veterans Affairs,Mon May 13 22:18:31 EST 2024
1052,66431a30494e5412cdbf29e9,"[-71.0201972, 42.3665992]",1044,981300,East Boston,25,Government,Mon May 13 21:46:38 EST 2024
1053,66431a30494e5412cdbf29ea,"[-71.1084303, 42.3503433]",3005,10103,Fenway,25,Healthcare,Mon May 13 21:14:04 EST 2024
1054,66431a30494e5412cdbf29eb,"[-71.0588801, 42.3600825]",1037,30302,Downtown,25,Labor/Workforce,Mon May 13 18:03:40 EST 2024
1055,66431a30494e5412cdbf29ec,"[-71.0638101, 42.3587772]",1005,20302,Beacon Hill,25,Higher Education,Mon May 13 16:13:04 EST 2024
1056,66431a30494e5412cdbf29ed,"[-71.068767, 42.36256789999999]",1008,20301,Beacon Hill,25,Obituaries,Mon May 13 10:46:32 EST 2024
1057,66431a30494e5412cdbf29ee,"[-71.0588801, 42.3600825]",1037,30302,Downtown,25,Labor/Workforce,Mon May 13 10:39:01 EST 2024
1058,66446baf494e5412cdbf29f8,"[-71.05935029999999, 42.3602242]",1037,30302,Downtown,25,Local Politics,Tue May 14 23:01:10 EST 2024
1059,66446baf494e5412cdbf29f9,"[-71.0553055, 42.3544742]",2034,70104,South Boston,25,Other,Tue May 14 21:41:26 EST 2024
1060,6645bd37494e5412cdbf2a02,"[-71.083528, 42.3304152]",3000,80601,Roxbury,25,Equity & Justice,Wed May 15 21:32:25 EST 2024
1061,6645bd37494e5412cdbf2a03,"[-71.0657256, 42.3550897]",1000,981700,Downtown,25,Housing/Homelessness,Wed May 15 21:19:15 EST 2024
1062,6645bd37494e5412cdbf2a04,"[-71.0621869, 42.3618224]",1009,30302,Downtown,25,Mental Health,Wed May 15 21:15:17 EST 2024
1063,6645bd37494e5412cdbf2a05,"[-71.0588801, 42.3600825]",1037,30302,Downtown,25,LGBTQ+,Wed May 15 17:16:21 EST 2024
